,id,sentiment_scores,number of reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,price,neighbourhood_cleansed
4089,16999778,0.328904761904762,21,90.0,9.0,9.0,10.0,9.0,10.0,9.0,$25.00,Near North Side
4090,17000460,0.3207777777777778,9,96.0,10.0,10.0,10.0,10.0,9.0,10.0,$149.00,Hyde Park
4091,17005094,0.2964285714285714,7,90.0,10.0,10.0,10.0,10.0,9.0,10.0,$28.00,Grand Boulevard
4092,17007439,0.3035,4,85.0,8.0,10.0,10.0,9.0,10.0,8.0,$94.00,Near North Side
4093,17016473,0.3075,2,100.0,10.0,8.0,10.0,10.0,10.0,10.0,$100.00,Lake View
4094,17019650,0.39794444444444443,18,99.0,10.0,10.0,10.0,10.0,10.0,10.0,$34.00,Rogers Park
4095,17024638,0.27349999999999997,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$109.00,Lake View
4096,17025057,0.3305,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$105.00,Near North Side
4097,17026578,0.2625,2,100.0,10.0,9.0,10.0,9.0,10.0,10.0,$89.00,Lincoln Park
4098,17026833,0.2591,10,87.0,9.0,9.0,9.0,9.0,10.0,9.0,$125.00,Near North Side
4099,17027290,0.49,1,100.0,10.0,8.0,10.0,10.0,10.0,10.0,$111.00,Near North Side
4100,17027582,0.387,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$30.00,Portage Park
4101,17030100,0.3102857142857142,7,100.0,10.0,9.0,10.0,10.0,10.0,10.0,$150.00,West Town
4102,17032703,0.34199999999999997,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$150.00,Lake View
4103,17044608,0.31935714285714284,14,95.0,10.0,10.0,10.0,10.0,9.0,10.0,$71.00,South Lawndale
4104,17051798,0.33310000000000006,10,96.0,10.0,10.0,9.0,9.0,9.0,9.0,$175.00,West Town
4105,17070047,0.22299999999999998,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$179.00,Lake View
4106,17070148,0.3446666666666666,3,93.0,10.0,10.0,10.0,10.0,8.0,10.0,$125.00,Woodlawn
4107,17071648,0.35675,8,98.0,10.0,10.0,10.0,10.0,10.0,10.0,$182.00,Near North Side
4108,17073389,0.35911764705882354,17,89.0,10.0,9.0,10.0,9.0,9.0,9.0,$19.00,Near West Side
4109,17073997,0.3432857142857143,7,90.0,9.0,10.0,10.0,10.0,10.0,10.0,$150.00,Near North Side
4110,17074321,0.25533333333333336,3,73.0,6.0,7.0,8.0,9.0,7.0,8.0,$300.00,West Ridge
4111,17075403,0.41374999999999995,4,100.0,9.0,10.0,10.0,10.0,9.0,10.0,$45.00,Humboldt Park
4112,17077789,0.27887500000000004,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$60.00,Lincoln Park
4113,17079001,0.3294375,16,96.0,10.0,10.0,10.0,10.0,10.0,10.0,$23.00,Edgewater
4114,17088380,0.2742,10,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$85.00,Uptown
4115,17093618,0.43200000000000005,8,100.0,10.0,9.0,10.0,10.0,10.0,10.0,$125.00,Logan Square
4116,17095344,0.36400000000000005,3,88.0,9.0,8.0,10.0,10.0,9.0,9.0,$97.00,Near North Side
4117,17111165,0.35171428571428576,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$98.00,Armour Square
4118,17113225,0.1765,4,90.0,10.0,9.0,10.0,10.0,9.0,9.0,$142.00,Edgewater
4119,17117661,0.33175,12,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$195.00,Near North Side
4120,17126504,0.32018749999999996,16,99.0,10.0,10.0,10.0,10.0,10.0,10.0,$42.00,Uptown
4121,17130170,0.433,7,98.0,10.0,10.0,10.0,10.0,10.0,10.0,$80.00,Lake View
4122,17131113,0.2916923076923077,13,98.0,10.0,10.0,10.0,10.0,10.0,10.0,$58.00,Irving Park
4123,17132111,0.3077333333333333,15,100.0,10.0,9.0,10.0,10.0,10.0,10.0,$60.00,Uptown
4124,17132614,0.33507692307692305,13,98.0,10.0,10.0,10.0,10.0,10.0,10.0,$110.00,West Town
4125,17133839,0.2454285714285714,7,97.0,10.0,10.0,10.0,10.0,10.0,10.0,$55.00,Uptown
4126,17134442,0.369,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$65.00,Irving Park
4127,17134936,0.3145,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$275.00,Rogers Park
4128,17140554,0.31633333333333336,6,83.0,8.0,6.0,10.0,9.0,9.0,8.0,$38.00,Armour Square
4129,17143375,0.2677058823529412,17,96.0,9.0,9.0,10.0,10.0,10.0,10.0,$121.00,Near North Side
4130,17147256,0.4218,15,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$39.00,Belmont Cragin
4131,17151845,0.35030769230769226,13,98.0,10.0,10.0,10.0,10.0,10.0,10.0,$86.00,Lincoln Square
4132,17152735,0.26849999999999996,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$300.00,Edgewater
4133,17152824,0.30133333333333334,6,100.0,10.0,10.0,10.0,10.0,9.0,10.0,$75.00,Grand Boulevard
4134,17154948,0.3062,10,98.0,10.0,10.0,10.0,10.0,10.0,10.0,$39.00,Loop
4135,17157474,0.1235,2,100.0,10.0,8.0,10.0,10.0,10.0,10.0,$28.00,West Town
4136,17158200,0.2607777777777777,9,98.0,10.0,10.0,10.0,9.0,10.0,10.0,$85.00,Lower West Side
4137,17158662,0.3353333333333333,3,87.0,10.0,10.0,9.0,9.0,9.0,10.0,$24.00,West Town
4138,17159823,0.2355,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$45.00,West Town
4139,17160779,0.34925,12,97.0,10.0,10.0,10.0,10.0,10.0,10.0,$30.00,West Elsdon
4140,17161412,0.31212500000000004,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$82.00,West Town
4141,17161870,0.34862499999999996,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$375.00,Near North Side
4142,17168028,0.301,2,90.0,9.0,9.0,10.0,10.0,8.0,9.0,$38.00,Irving Park
4143,17173015,0.29,3,93.0,10.0,9.0,10.0,10.0,10.0,10.0,$120.00,West Town
4144,17175106,0.275,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$380.00,Near West Side
4145,17176863,0.234,1,100.0,10.0,10.0,10.0,10.0,10.0,,$55.00,Lincoln Square
4146,17177641,0.20983333333333332,6,93.0,10.0,10.0,10.0,10.0,10.0,9.0,$60.00,Lincoln Square
4147,17185782,0.3841666666666666,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$75.00,West Town
4148,17191214,0.392,4,92.0,9.0,9.0,9.0,9.0,9.0,9.0,$40.00,West Town
4149,17191578,0.3443076923076923,13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$85.00,Logan Square
4150,17191860,0.421,10,94.0,9.0,10.0,10.0,9.0,9.0,9.0,$137.00,West Town
4151,17206887,0.2854,5,93.0,10.0,9.0,10.0,10.0,10.0,10.0,$99.00,Lincoln Park
4152,17207282,0.328,6,93.0,9.0,10.0,10.0,10.0,7.0,10.0,$199.00,Near West Side
4153,17207866,0.091,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$39.00,Lower West Side
4154,17208292,0.23625000000000002,8,89.0,9.0,9.0,9.0,10.0,9.0,9.0,$200.00,Rogers Park
4155,17213309,0.3486666666666667,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$65.00,West Town
4156,17216076,0.148,2,100.0,9.0,10.0,10.0,10.0,9.0,10.0,$49.00,Lower West Side
4157,17231066,0.31483333333333335,6,90.0,9.0,9.0,10.0,9.0,8.0,9.0,$45.00,West Ridge
4158,17233231,0.208,7,93.0,9.0,9.0,9.0,9.0,9.0,9.0,$200.00,Near South Side
4159,17234729,0.32,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$170.00,Near West Side
4160,17240514,0.3335454545454546,11,93.0,10.0,10.0,9.0,10.0,9.0,9.0,$107.00,West Town
4161,17247489,0.14679999999999999,5,85.0,9.0,10.0,9.0,10.0,8.0,9.0,$139.00,Hyde Park
4162,17253265,0.139,2,100.0,10.0,,10.0,10.0,10.0,,$95.00,Lake View
4163,17254918,0.4128,5,97.0,10.0,9.0,10.0,10.0,10.0,9.0,$55.00,Lincoln Park
4164,17265242,0.3631428571428571,7,89.0,10.0,9.0,9.0,9.0,10.0,9.0,$73.00,Loop
4165,17265669,0.261,1,80.0,6.0,6.0,10.0,10.0,10.0,10.0,$274.00,Logan Square
4166,17267668,0.4246666666666667,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$24.00,Lower West Side
4167,17268003,0.401,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$54.00,Lower West Side
4168,17270819,0.4080714285714286,14,99.0,10.0,10.0,10.0,10.0,10.0,10.0,$69.00,Lincoln Park
4169,17281639,0.418625,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$65.00,Near North Side
4170,17283014,0.3454,5,96.0,9.0,9.0,10.0,10.0,10.0,9.0,$125.00,Edgewater
4171,17283213,0.35000000000000003,4,92.0,10.0,9.0,10.0,10.0,10.0,9.0,$110.00,Hyde Park
4172,17283592,0.3735,2,90.0,8.0,10.0,10.0,10.0,7.0,10.0,$155.00,Woodlawn
4173,17287254,0.34688888888888886,9,98.0,10.0,10.0,10.0,10.0,9.0,10.0,$70.00,Bridgeport
4174,17296151,0.29725,4,100.0,10.0,9.0,10.0,9.0,10.0,10.0,$100.00,Uptown
4175,17299935,0.45,10,98.0,10.0,10.0,10.0,10.0,10.0,10.0,$225.00,Logan Square
4176,17302645,0.36916666666666664,6,100.0,10.0,10.0,10.0,10.0,9.0,10.0,$45.00,West Town
4177,17314558,0.33985714285714286,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$125.00,Logan Square
4178,17315196,0.24400000000000002,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$75.00,Lake View
4179,17316217,0.37,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$79.00,Douglas
4180,17317443,0.358,4,100.0,10.0,9.0,10.0,10.0,10.0,10.0,$60.00,Logan Square
4181,17318140,0.725,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$205.00,Hyde Park
4182,17318841,0.20800000000000002,2,80.0,9.0,7.0,10.0,9.0,9.0,9.0,$50.00,Kenwood
4183,17327940,0.43900000000000006,3,85.0,9.0,8.0,10.0,10.0,10.0,9.0,$214.00,Near North Side
4184,17340683,0.41290000000000004,20,94.0,10.0,10.0,10.0,10.0,10.0,10.0,$60.00,Edgewater
4185,17346072,0.41240000000000004,5,92.0,10.0,8.0,10.0,10.0,10.0,10.0,$161.00,Portage Park
4186,17348093,0.26425,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$129.00,Loop
4187,17348494,0.26733333333333337,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$129.00,Loop
4188,17358250,0.1615,2,80.0,8.0,10.0,10.0,10.0,10.0,10.0,$60.00,Near West Side
4189,17363063,0.2675,4,100.0,9.0,10.0,10.0,10.0,10.0,10.0,$185.00,Near North Side
4190,17363448,0.3218333333333333,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$65.00,West Town
4191,17364871,0.34333333333333343,6,97.0,10.0,10.0,10.0,10.0,9.0,9.0,$74.00,Uptown
4192,17368852,0.48733333333333334,3,100.0,10.0,10.0,10.0,10.0,10.0,9.0,$60.00,Logan Square
4193,17369487,0.2821666666666666,6,94.0,10.0,10.0,10.0,10.0,10.0,10.0,$65.00,Near North Side
4194,17369725,0.29066666666666663,3,93.0,9.0,9.0,10.0,10.0,8.0,9.0,$135.00,Lower West Side
4195,17378741,0.3567142857142857,7,98.0,10.0,10.0,10.0,10.0,10.0,10.0,$120.00,Lincoln Park
4196,17380737,0.354125,8,89.0,10.0,10.0,9.0,9.0,10.0,9.0,$150.00,West Town
4197,17381647,0.2970833333333333,12,94.0,9.0,10.0,10.0,10.0,10.0,9.0,$75.00,Loop
4198,17382991,0.4215,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$100.00,Oakland
4199,17383060,0.36500000000000005,5,96.0,10.0,10.0,10.0,10.0,10.0,10.0,$179.00,Lincoln Park
4200,17383064,0.283,1,100.0,8.0,10.0,10.0,10.0,10.0,10.0,$150.00,Bridgeport
4201,17385653,0.23187499999999997,8,93.0,10.0,9.0,10.0,10.0,10.0,9.0,$49.00,Loop
4202,17387785,0.334,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$89.00,South Shore
4203,17388450,0.4216666666666666,9,96.0,10.0,10.0,10.0,10.0,10.0,10.0,$72.00,Bridgeport
4204,17389190,0.3871875,16,98.0,10.0,10.0,10.0,10.0,10.0,10.0,$128.00,Near North Side
4205,17401985,0.3302,5,91.0,9.0,9.0,10.0,10.0,10.0,9.0,$249.00,Loop
4206,17402423,0.275,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$106.00,Near North Side
4207,17404309,0.24328571428571427,7,97.0,10.0,9.0,10.0,10.0,10.0,10.0,$45.00,Uptown
4208,17405746,0.2635,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$39.00,Lake View
4209,17413506,0.229375,8,83.0,9.0,9.0,10.0,9.0,10.0,8.0,$199.00,Loop
4210,17414580,0.3646153846153846,13,94.0,9.0,9.0,10.0,10.0,10.0,10.0,$198.00,Loop
4211,17414709,0.3064444444444445,9,97.0,10.0,10.0,10.0,10.0,10.0,10.0,$99.00,Loop
4212,17414859,0.3092857142857143,7,86.0,9.0,7.0,10.0,9.0,10.0,10.0,$149.00,Loop
4213,17414965,0.34400000000000003,10,98.0,10.0,10.0,10.0,10.0,10.0,10.0,$189.00,Loop
4214,17418656,0.40771428571428564,7,98.0,10.0,10.0,10.0,10.0,10.0,10.0,$94.00,West Town
4215,17421659,0.37115384615384617,13,98.0,10.0,10.0,10.0,10.0,10.0,10.0,$65.00,West Town
4216,17421771,0.15933333333333333,3,93.0,10.0,9.0,9.0,9.0,10.0,9.0,$100.00,Logan Square
4217,17423117,0.1975,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$79.00,West Town
4218,17424539,0.32075000000000004,4,90.0,10.0,9.0,10.0,10.0,10.0,9.0,$70.00,Uptown
4219,17424708,0.21866666666666668,3,93.0,10.0,10.0,10.0,10.0,10.0,10.0,$152.00,Avondale
4220,17433994,0.38437499999999997,8,98.0,10.0,10.0,10.0,10.0,10.0,10.0,$79.00,Kenwood
4221,17434902,0.45637500000000003,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$25.00,Humboldt Park
4222,17438195,0.406,1,100.0,10.0,10.0,10.0,10.0,8.0,8.0,$41.00,Avondale
4223,17438902,0.336421052631579,19,97.0,10.0,10.0,10.0,10.0,10.0,10.0,$68.00,Near North Side
4224,17445568,0.312,2,90.0,9.0,9.0,10.0,10.0,10.0,9.0,$65.00,Uptown
4225,17448278,0.2658,5,77.0,8.0,7.0,10.0,9.0,9.0,8.0,$38.00,Bridgeport
4226,17448533,0.28900000000000003,5,90.0,9.0,9.0,10.0,9.0,10.0,9.0,$32.00,Bridgeport
4227,17448630,0.4865,2,87.0,10.0,9.0,9.0,9.0,10.0,10.0,$32.00,Bridgeport
4228,17448734,0.3798,5,92.0,9.0,10.0,10.0,10.0,9.0,9.0,$65.00,Uptown
4229,17449634,0.43339999999999995,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$188.00,Armour Square
4230,17455520,0.3456666666666667,9,98.0,10.0,9.0,10.0,10.0,10.0,10.0,$99.00,Loop
4231,17459536,0.0,1,,,,,,,,$130.00,Near West Side
4232,17460467,0.3799,10,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$249.00,Lake View
4233,17463228,0.32929411764705874,17,98.0,10.0,10.0,10.0,10.0,10.0,10.0,$62.00,Near North Side
4234,17464924,0.31016666666666665,6,97.0,10.0,9.0,10.0,10.0,10.0,10.0,$100.00,Lower West Side
4235,17472475,0.3207142857142857,14,93.0,9.0,9.0,10.0,10.0,10.0,9.0,$110.00,Near North Side
4236,17475937,0.37575000000000003,4,85.0,8.0,9.0,10.0,10.0,10.0,9.0,$100.00,Lake View
4237,17477005,0.3769285714285714,14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$105.00,Near West Side
4238,17477721,0.401,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$72.00,Bridgeport
4239,17479323,0.31128571428571433,7,83.0,8.0,8.0,8.0,9.0,9.0,8.0,$137.00,Near North Side
4240,17479371,0.0,1,,,,,,,,$99.00,Uptown
4241,17479706,0.28818181818181815,11,100.0,10.0,9.0,10.0,10.0,10.0,10.0,$29.00,Uptown
4242,17479945,0.31555555555555553,9,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$55.00,West Ridge
4243,17480253,0.25433333333333336,6,90.0,9.0,9.0,10.0,10.0,10.0,10.0,$60.00,Logan Square
4244,17480697,0.2822,5,70.0,8.0,7.0,8.0,10.0,8.0,8.0,$95.00,Lower West Side
4245,17482333,0.25333333333333335,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$149.00,West Town
4246,17482561,0.34724999999999995,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$175.00,Edgewater
4247,17482585,0.36100000000000004,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$99.00,West Town
4248,17489076,0.524,1,80.0,8.0,8.0,8.0,8.0,6.0,8.0,$65.00,South Chicago
4249,17491313,0.332,3,93.0,10.0,9.0,9.0,10.0,10.0,9.0,$100.00,Lake View
4250,17494091,0.3553333333333333,6,93.0,9.0,10.0,10.0,9.0,10.0,9.0,$249.00,Near South Side
4251,17510411,0.4656666666666667,3,93.0,10.0,9.0,10.0,10.0,9.0,9.0,$250.00,Dunning
4252,17517000,0.284,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$75.00,West Town
4253,17526379,0.40680000000000005,10,98.0,10.0,10.0,10.0,10.0,10.0,10.0,$63.00,Lincoln Park
4254,17530760,0.167,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$150.00,West Town
4255,17533314,0.302,1,80.0,8.0,8.0,10.0,10.0,8.0,8.0,$85.00,West Town
4256,17543197,0.231,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$149.00,Loop
4257,17544023,0.36916666666666664,6,94.0,10.0,9.0,10.0,10.0,10.0,10.0,$99.00,Near North Side
4258,17545704,0.3163,10,100.0,10.0,10.0,10.0,10.0,9.0,10.0,$65.00,Rogers Park
4259,17545999,0.3015,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$138.00,Loop
4260,17546023,0.3355,2,90.0,10.0,9.0,10.0,10.0,9.0,10.0,$80.00,Lower West Side
4261,17546693,0.188,2,100.0,10.0,8.0,10.0,10.0,10.0,10.0,$70.00,Lake View
4262,17547295,0.49866666666666676,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$70.00,Loop
4263,17547943,0.32849999999999996,8,93.0,10.0,9.0,10.0,10.0,10.0,10.0,$139.00,Douglas
4264,17548890,0.348,7,94.0,10.0,10.0,10.0,10.0,10.0,9.0,$159.00,Loop
4265,17551014,0.22499999999999998,3,87.0,9.0,9.0,9.0,9.0,9.0,9.0,$149.00,West Town
4266,17554794,0.188,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$54.00,West Town
4267,17555019,0.3371818181818181,11,95.0,10.0,10.0,10.0,10.0,9.0,10.0,$199.00,Logan Square
4268,17555163,0.40225,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$50.00,Lincoln Park
4269,17559874,0.47,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$300.00,Near North Side
4270,17562263,0.315,4,95.0,10.0,10.0,10.0,10.0,10.0,10.0,$42.00,Avondale
4271,17572163,0.367,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$60.00,Lincoln Park
4272,17582836,0.39466666666666667,18,98.0,10.0,10.0,10.0,10.0,10.0,10.0,$144.00,Near North Side
4273,17584308,0.3425,2,90.0,10.0,9.0,10.0,10.0,10.0,10.0,$119.00,West Town
4274,17586632,0.3226,5,96.0,10.0,9.0,10.0,10.0,10.0,10.0,$109.00,Uptown
4275,17591012,0.4175714285714286,7,98.0,9.0,9.0,10.0,10.0,10.0,10.0,$196.00,Loop
4276,17593021,0.2555,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$80.00,West Lawn
4277,17600081,0.602,3,100.0,9.0,10.0,9.0,10.0,10.0,10.0,$140.00,Loop
4278,17601445,0.379,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$85.00,North Center
4279,17608208,0.39200000000000007,6,94.0,8.0,10.0,10.0,10.0,10.0,10.0,$90.00,Loop
4280,17610618,0.3851,10,96.0,10.0,9.0,10.0,10.0,10.0,10.0,$35.00,Rogers Park
4281,17611930,0.324,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$80.00,West Ridge
4282,17616943,0.30233333333333334,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$309.00,Near South Side
4283,17617260,0.252,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$33.00,Uptown
4284,17617712,0.506,1,80.0,10.0,8.0,10.0,10.0,10.0,10.0,$125.00,West Town
4285,17625988,0.35575,4,96.0,10.0,10.0,10.0,10.0,10.0,10.0,$112.00,Lincoln Park
4286,17626341,0.348375,8,98.0,10.0,10.0,10.0,10.0,10.0,10.0,$79.00,West Town
4287,17637495,0.37825,4,90.0,9.0,8.0,10.0,10.0,10.0,10.0,$25.00,Lower West Side
4288,17637703,0.205,1,100.0,10.0,8.0,10.0,10.0,10.0,10.0,$160.00,West Town
4289,17638039,0.665,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$225.00,Uptown
4290,17638403,0.368,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$65.00,Near West Side
4291,17638964,0.53725,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$85.00,West Town
4292,17643023,0.167,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$600.00,West Town
4293,17649894,0.3575,6,97.0,10.0,10.0,9.0,9.0,10.0,9.0,$399.00,Loop
4294,17657208,0.368,4,96.0,10.0,8.0,10.0,10.0,10.0,10.0,$80.00,Lincoln Park
4295,17664308,0.422,2,100.0,9.0,9.0,10.0,10.0,9.0,9.0,$70.00,West Town
4296,17666567,0.40128571428571425,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$41.00,Edgewater
4297,17676950,0.27599999999999997,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$45.00,Hyde Park
4298,17678455,0.334,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$49.00,Rogers Park
4299,17679124,0.722,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$35.00,South Lawndale
4300,17680767,0.576,1,100.0,10.0,8.0,10.0,10.0,10.0,10.0,$25.00,Uptown
4301,17681338,0.27999999999999997,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$146.00,West Town
4302,17681551,0.356,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$50.00,Avondale
4303,17683800,0.42366666666666664,3,93.0,9.0,9.0,9.0,9.0,10.0,9.0,$210.00,Near North Side
4304,17684391,0.1995,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$169.00,Near North Side
4305,17691390,0.474,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$82.00,West Town
4306,17696202,0.298,6,90.0,9.0,9.0,9.0,10.0,10.0,9.0,$100.00,Near West Side
4307,17698365,0.38528571428571423,7,98.0,10.0,10.0,10.0,10.0,10.0,10.0,$250.00,West Town
4308,17701367,0.29328571428571426,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$59.00,Lower West Side
4309,17709985,0.31666666666666665,3,90.0,10.0,9.0,10.0,10.0,10.0,10.0,$120.00,Rogers Park
4310,17710429,0.324,2,100.0,10.0,10.0,8.0,10.0,9.0,10.0,$80.00,Edgewater
4311,17716082,0.441,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$143.00,Loop
4312,17717420,0.0935,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$73.00,Uptown
4313,17718243,0.34457142857142864,7,100.0,10.0,9.0,10.0,10.0,10.0,10.0,$53.00,Avondale
4314,17718480,0.229,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$127.00,Lincoln Park
4315,17718891,0.3645,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$69.00,Lincoln Park
4316,17729080,0.3246,5,96.0,10.0,9.0,10.0,10.0,9.0,10.0,$67.00,West Town
4317,17731256,0.17633333333333334,6,84.0,9.0,9.0,9.0,10.0,9.0,9.0,$100.00,Kenwood
4318,17732162,0.3165,2,100.0,10.0,9.0,10.0,10.0,10.0,10.0,$150.00,Lincoln Park
4319,17735336,0.24175,4,90.0,10.0,9.0,10.0,10.0,10.0,9.0,$70.00,Logan Square
4320,17746953,0.267,2,90.0,10.0,10.0,10.0,10.0,10.0,9.0,$129.00,Logan Square
4321,17750102,0.2892857142857143,7,93.0,10.0,10.0,10.0,9.0,10.0,10.0,$90.00,Near North Side
4322,17753985,0.205,1,100.0,10.0,10.0,10.0,10.0,10.0,8.0,$66.00,Near North Side
4323,17757111,0.392,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$150.00,Near West Side
4324,17759790,0.3773333333333333,3,93.0,10.0,10.0,10.0,10.0,9.0,10.0,$95.00,Rogers Park
4325,17770822,0.28800000000000003,2,90.0,10.0,10.0,10.0,10.0,10.0,9.0,$129.00,Lincoln Park
4326,17775317,0.4046666666666667,3,87.0,8.0,8.0,10.0,10.0,10.0,9.0,$49.00,Near West Side
4327,17776058,0.368,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$69.00,Lincoln Square
4328,17777189,0.144,1,60.0,8.0,8.0,10.0,10.0,10.0,8.0,$110.00,Near North Side
4329,17778004,0.33762499999999995,8,91.0,9.0,9.0,10.0,10.0,9.0,9.0,$95.00,Douglas
4330,17792628,0.395,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$64.00,North Center
4331,17794248,0.2733333333333333,3,100.0,10.0,10.0,10.0,10.0,10.0,9.0,$120.00,West Town
4332,17794295,0.2825,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$135.00,Lower West Side
4333,17794378,0.34540000000000004,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$60.00,Near West Side
4334,17796694,0.3807142857142857,7,100.0,10.0,10.0,10.0,10.0,10.0,9.0,$74.00,Lake View
4335,17807273,0.3296666666666666,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$129.00,Near North Side
4336,17811124,0.3323846153846154,13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$89.00,Lower West Side
4337,17811394,0.242,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$65.00,Logan Square
4338,17812570,0.103,2,100.0,,8.0,,,,,$80.00,Lake View
4339,17820800,0.329,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$139.00,Lake View
4340,17827123,0.548,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$149.00,West Town
4341,17832384,0.3116,5,96.0,10.0,10.0,10.0,10.0,9.0,10.0,$55.00,Bridgeport
4342,17839498,0.484,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$200.00,West Town
4343,17839631,0.2866,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$70.00,Jefferson Park
4344,17843825,0.427,1,100.0,10.0,10.0,8.0,10.0,10.0,10.0,$142.00,Lincoln Square
4345,17844157,0.265,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$36.00,Logan Square
